-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/02/2022 through 04/01/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                    MERRA-2 Earth Skin Temperature (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
ALLSKY_SFC_UVA        CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB        CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB
52.25,5.75,2022,1,2,9.8,8.62,9.21,9.12,11.91,231.61,0.41,-999.0,319.93,-999.0,-999.0
52.25,6.25,2022,1,2,9.85,8.63,9.24,9.3,11.54,230.94,0.42,-999.0,327.45,-999.0,-999.0
52.25,6.75,2022,1,2,9.73,8.48,9.11,9.21,11.35,229.79,0.42,-999.0,327.45,-999.0,-999.0
52.25,7.25,2022,1,2,9.6,8.34,8.97,9.09,11.26,229.31,0.42,-999.0,327.45,-999.0,-999.0
52.25,7.75,2022,1,2,9.55,8.24,8.89,9.02,11.14,229.08,0.42,-999.0,327.45,-999.0,-999.0
52.25,8.25,2022,1,2,9.59,8.21,8.9,9.03,10.98,228.96,0.32,-999.0,327.54,-999.0,-999.0
52.25,8.75,2022,1,2,9.66,8.19,8.92,9.08,10.88,229.19,0.32,-999.0,327.54,-999.0,-999.0
52.25,9.25,2022,1,2,9.48,8.06,8.77,8.89,10.87,229.41,0.32,-999.0,327.54,-999.0,-999.0
52.25,9.75,2022,1,2,9.31,7.93,8.62,8.72,10.74,228.94,0.32,-999.0,327.54,-999.0,-999.0
52.25,10.25,2022,1,2,9.14,7.78,8.46,8.55,10.57,229.23,0.19,-999.0,321.52,-999.0,-999.0
52.25,10.75,2022,1,2,9.0,7.65,8.32,8.39,10.43,230.49,0.19,-999.0,321.52,-999.0,-999.0
52.25,11.25,2022,1,2,8.96,7.6,8.28,8.29,10.32,231.72,0.19,-999.0,321.52,-999.0,-999.0
52.25,11.75,2022,1,2,8.7,7.43,8.07,8.06,10.03,229.74,0.19,-999.0,321.52,-999.0,-999.0
52.25,12.25,2022,1,2,8.35,7.21,7.78,7.76,9.88,227.86,0.12,-999.0,321.07,-999.0,-999.0
52.25,12.75,2022,1,2,8.06,7.01,7.54,7.5,9.85,227.18,0.12,-999.0,321.07,-999.0,-999.0
52.25,13.25,2022,1,2,7.85,6.86,7.35,7.29,9.87,227.49,0.12,-999.0,321.07,-999.0,-999.0
52.25,13.75,2022,1,2,7.62,6.69,7.15,7.03,9.89,227.34,0.12,-999.0,321.07,-999.0,-999.0
52.25,14.25,2022,1,2,7.4,6.5,6.95,6.76,9.98,227.52,0.2,-999.0,316.02,-999.0,-999.0
52.25,14.75,2022,1,2,7.14,6.27,6.7,6.48,10.02,228.39,0.2,-999.0,316.02,-999.0,-999.0
52.25,15.25,2022,1,2,6.86,6.05,6.46,6.19,9.96,229.49,0.2,-999.0,316.02,-999.0,-999.0
52.75,5.75,2022,1,2,9.24,8.3,8.77,8.13,12.25,231.54,0.41,-999.0,319.93,-999.0,-999.0
52.75,6.25,2022,1,2,9.67,8.69,9.18,8.98,11.84,231.22,0.42,-999.0,327.45,-999.0,-999.0
52.75,6.75,2022,1,2,9.71,8.69,9.2,9.07,11.72,231.04,0.42,-999.0,327.45,-999.0,-999.0
52.75,7.25,2022,1,2,9.69,8.61,9.15,9.11,11.62,230.98,0.42,-999.0,327.45,-999.0,-999.0
52.75,7.75,2022,1,2,9.71,8.55,9.13,9.16,11.49,230.97,0.42,-999.0,327.45,-999.0,-999.0
52.75,8.25,2022,1,2,9.78,8.54,9.16,9.23,11.31,231.14,0.32,-999.0,327.54,-999.0,-999.0
52.75,8.75,2022,1,2,9.85,8.53,9.19,9.28,11.14,231.84,0.32,-999.0,327.54,-999.0,-999.0
52.75,9.25,2022,1,2,9.81,8.49,9.15,9.23,11.04,232.69,0.32,-999.0,327.54,-999.0,-999.0
52.75,9.75,2022,1,2,9.73,8.41,9.07,9.13,11.01,233.73,0.32,-999.0,327.54,-999.0,-999.0
52.75,10.25,2022,1,2,9.6,8.3,8.95,8.99,10.95,234.39,0.19,-999.0,321.52,-999.0,-999.0
52.75,10.75,2022,1,2,9.45,8.17,8.81,8.82,10.81,234.61,0.19,-999.0,321.52,-999.0,-999.0
52.75,11.25,2022,1,2,9.32,8.1,8.71,8.65,10.61,234.81,0.19,-999.0,321.52,-999.0,-999.0
52.75,11.75,2022,1,2,9.05,7.91,8.48,8.4,10.38,232.36,0.19,-999.0,321.52,-999.0,-999.0
52.75,12.25,2022,1,2,8.71,7.67,8.19,8.09,10.29,230.59,0.12,-999.0,321.07,-999.0,-999.0
52.75,12.75,2022,1,2,8.38,7.44,7.91,7.78,10.28,229.7,0.12,-999.0,321.07,-999.0,-999.0
52.75,13.25,2022,1,2,8.08,7.23,7.65,7.48,10.3,229.41,0.12,-999.0,321.07,-999.0,-999.0
52.75,13.75,2022,1,2,7.75,6.98,7.37,7.14,10.29,228.94,0.12,-999.0,321.07,-999.0,-999.0
52.75,14.25,2022,1,2,7.48,6.77,7.12,6.85,10.29,228.39,0.2,-999.0,316.02,-999.0,-999.0
52.75,14.75,2022,1,2,7.2,6.55,6.87,6.57,10.19,228.36,0.2,-999.0,316.02,-999.0,-999.0
52.75,15.25,2022,1,2,6.93,6.33,6.63,6.31,10.06,228.96,0.2,-999.0,316.02,-999.0,-999.0
53.25,5.75,2022,1,2,8.71,7.86,8.29,7.24,12.78,233.42,0.39,0.63,319.03,-999.0,-999.0
53.25,6.25,2022,1,2,9.08,8.24,8.66,7.95,12.45,232.88,0.21,-999.0,328.7,-999.0,-999.0
53.25,6.75,2022,1,2,9.16,8.3,8.73,8.06,12.33,232.72,0.21,-999.0,328.7,-999.0,-999.0
53.25,7.25,2022,1,2,9.24,8.34,8.79,8.24,12.13,232.65,0.21,-999.0,328.7,-999.0,-999.0
53.25,7.75,2022,1,2,9.34,8.41,8.88,8.47,11.78,232.32,0.21,-999.0,328.7,-999.0,-999.0
53.25,8.25,2022,1,2,9.48,8.52,9.0,8.72,11.39,232.14,0.17,-999.0,326.33,-999.0,-999.0
53.25,8.75,2022,1,2,9.63,8.61,9.12,8.98,11.18,233.22,0.17,-999.0,326.33,-999.0,-999.0
53.25,9.25,2022,1,2,9.66,8.64,9.15,9.04,11.08,234.02,0.17,-999.0,326.33,-999.0,-999.0
53.25,9.75,2022,1,2,9.66,8.63,9.14,9.05,11.07,235.32,0.17,-999.0,326.33,-999.0,-999.0
53.25,10.25,2022,1,2,9.63,8.58,9.11,9.02,11.08,236.41,0.19,-999.0,322.58,-999.0,-999.0
53.25,10.75,2022,1,2,9.58,8.5,9.04,8.95,11.06,236.75,0.19,-999.0,322.58,-999.0,-999.0
53.25,11.25,2022,1,2,9.45,8.38,8.92,8.8,10.93,236.0,0.19,-999.0,322.58,-999.0,-999.0
53.25,11.75,2022,1,2,9.16,8.17,8.67,8.49,10.82,234.45,0.19,-999.0,322.58,-999.0,-999.0
53.25,12.25,2022,1,2,8.81,7.9,8.36,8.13,10.78,233.05,0.16,-999.0,319.05,-999.0,-999.0
53.25,12.75,2022,1,2,8.45,7.64,8.05,7.78,10.78,231.96,0.16,-999.0,319.05,-999.0,-999.0
53.25,13.25,2022,1,2,8.13,7.39,7.76,7.44,10.81,231.21,0.16,-999.0,319.05,-999.0,-999.0
53.25,13.75,2022,1,2,7.83,7.16,7.5,7.1,10.85,230.66,0.16,-999.0,319.05,-999.0,-999.0
53.25,14.25,2022,1,2,7.59,6.96,7.28,6.84,10.77,229.43,0.12,-999.0,324.66,-999.0,-999.0
53.25,14.75,2022,1,2,7.38,6.81,7.09,6.7,10.61,228.41,0.12,-999.0,324.66,-999.0,-999.0
53.25,15.25,2022,1,2,7.12,6.61,6.87,6.5,10.44,228.12,0.12,-999.0,324.66,-999.0,-999.0
53.75,5.75,2022,1,2,8.82,7.96,8.39,7.55,12.7,237.16,0.39,0.63,319.03,-999.0,-999.0
53.75,6.25,2022,1,2,8.75,7.93,8.34,7.47,12.66,236.81,0.21,-999.0,328.7,-999.0,-999.0
53.75,6.75,2022,1,2,8.69,7.91,8.3,7.4,12.6,236.51,0.21,-999.0,328.7,-999.0,-999.0
53.75,7.25,2022,1,2,8.7,7.95,8.32,7.44,12.48,236.19,0.21,-999.0,328.7,-999.0,-999.0
53.75,7.75,2022,1,2,8.56,7.86,8.21,7.22,12.15,235.28,0.21,-999.0,328.7,-999.0,-999.0
53.75,8.25,2022,1,2,8.4,7.75,8.08,6.97,11.66,234.19,0.17,-999.0,326.33,-999.0,-999.0
53.75,8.75,2022,1,2,8.67,7.99,8.33,7.52,11.18,234.34,0.17,-999.0,326.33,-999.0,-999.0
53.75,9.25,2022,1,2,9.16,8.44,8.8,8.41,10.75,234.87,0.17,-999.0,326.33,-999.0,-999.0
53.75,9.75,2022,1,2,9.33,8.61,8.97,8.72,10.58,235.71,0.17,-999.0,326.33,-999.0,-999.0
53.75,10.25,2022,1,2,9.27,8.53,8.9,8.56,10.7,236.8,0.19,-999.0,322.58,-999.0,-999.0
53.75,10.75,2022,1,2,9.07,8.31,8.69,8.15,11.01,237.67,0.19,-999.0,322.58,-999.0,-999.0
53.75,11.25,2022,1,2,8.88,8.11,8.49,7.8,11.3,237.47,0.19,-999.0,322.58,-999.0,-999.0
53.75,11.75,2022,1,2,8.74,7.97,8.35,7.63,11.43,236.59,0.19,-999.0,322.58,-999.0,-999.0
53.75,12.25,2022,1,2,8.72,7.95,8.34,7.79,11.33,235.79,0.16,-999.0,319.05,-999.0,-999.0
53.75,12.75,2022,1,2,8.59,7.87,8.23,7.81,11.2,234.97,0.16,-999.0,319.05,-999.0,-999.0
53.75,13.25,2022,1,2,8.25,7.59,7.92,7.41,11.18,234.19,0.16,-999.0,319.05,-999.0,-999.0
53.75,13.75,2022,1,2,7.66,7.09,7.38,6.51,11.34,233.72,0.16,-999.0,319.05,-999.0,-999.0
53.75,14.25,2022,1,2,7.14,6.61,6.87,5.68,11.56,232.39,0.12,-999.0,324.66,-999.0,-999.0
53.75,14.75,2022,1,2,7.13,6.62,6.88,5.92,11.38,230.6,0.12,-999.0,324.66,-999.0,-999.0
53.75,15.25,2022,1,2,7.15,6.68,6.92,6.27,11.11,229.16,0.12,-999.0,324.66,-999.0,-999.0
54.25,5.75,2022,1,2,9.26,8.4,8.83,8.52,11.6,240.78,0.3,0.53,310.33,-999.0,-999.0
54.25,6.25,2022,1,2,9.1,8.26,8.68,8.27,11.68,240.88,0.13,-999.0,321.7,-999.0,-999.0
54.25,6.75,2022,1,2,8.94,8.15,8.54,8.05,11.79,240.62,0.13,-999.0,321.7,-999.0,-999.0
54.25,7.25,2022,1,2,8.69,7.97,8.33,7.6,11.93,240.34,0.13,-999.0,321.7,-999.0,-999.0
54.25,7.75,2022,1,2,8.16,7.54,7.85,6.68,11.91,239.32,0.13,-999.0,321.7,-999.0,-999.0
54.25,8.25,2022,1,2,7.56,7.06,7.31,5.75,11.6,237.73,0.11,-999.0,316.81,-999.0,-999.0
54.25,8.75,2022,1,2,7.49,7.06,7.28,5.94,10.91,236.53,0.11,-999.0,316.81,-999.0,-999.0
54.25,9.25,2022,1,2,8.37,7.87,8.12,7.44,10.23,236.71,0.11,-999.0,316.81,-999.0,-999.0
54.25,9.75,2022,1,2,8.49,8.0,8.24,7.58,10.09,236.96,0.11,-999.0,316.81,-999.0,-999.0
54.25,10.25,2022,1,2,8.08,7.62,7.85,6.73,10.48,237.42,0.11,-999.0,316.67,-999.0,-999.0
54.25,10.75,2022,1,2,7.57,7.12,7.34,5.67,11.19,238.15,0.11,-999.0,316.67,-999.0,-999.0
54.25,11.25,2022,1,2,7.57,7.07,7.32,5.57,11.89,239.12,0.11,-999.0,316.67,-999.0,-999.0
54.25,11.75,2022,1,2,7.63,7.06,7.34,5.65,12.18,239.28,0.11,-999.0,316.67,-999.0,-999.0
54.25,12.25,2022,1,2,7.88,7.26,7.57,6.2,12.1,239.35,0.09,-999.0,317.66,-999.0,-999.0
54.25,12.75,2022,1,2,8.02,7.38,7.7,6.6,11.88,239.18,0.09,-999.0,317.66,-999.0,-999.0
54.25,13.25,2022,1,2,7.83,7.23,7.53,6.38,11.75,238.82,0.09,-999.0,317.66,-999.0,-999.0
54.25,13.75,2022,1,2,7.13,6.62,6.87,5.22,12.0,238.62,0.09,-999.0,317.66,-999.0,-999.0
54.25,14.25,2022,1,2,6.61,6.14,6.37,4.45,12.41,237.62,0.11,-999.0,320.28,-999.0,-999.0
54.25,14.75,2022,1,2,6.66,6.19,6.43,4.81,12.41,235.97,0.11,-999.0,320.28,-999.0,-999.0
54.25,15.25,2022,1,2,6.81,6.33,6.57,5.34,12.19,234.02,0.11,-999.0,320.28,-999.0,-999.0
54.75,5.75,2022,1,2,9.41,8.55,8.98,8.98,10.58,243.04,0.3,0.53,310.33,-999.0,-999.0
54.75,6.25,2022,1,2,9.35,8.5,8.93,8.85,10.56,243.69,0.13,-999.0,321.7,-999.0,-999.0
54.75,6.75,2022,1,2,9.17,8.35,8.76,8.53,10.63,243.86,0.13,-999.0,321.7,-999.0,-999.0
54.75,7.25,2022,1,2,8.73,7.98,8.36,7.73,10.77,243.91,0.13,-999.0,321.7,-999.0,-999.0
54.75,7.75,2022,1,2,8.01,7.38,7.69,6.57,10.85,243.18,0.13,-999.0,321.7,-999.0,-999.0
54.75,8.25,2022,1,2,7.29,6.81,7.05,5.61,10.67,241.61,0.11,-999.0,316.81,-999.0,-999.0
54.75,8.75,2022,1,2,7.19,6.8,6.99,5.85,9.98,239.66,0.11,-999.0,316.81,-999.0,-999.0
54.75,9.25,2022,1,2,7.72,7.31,7.52,6.77,9.48,239.33,0.11,-999.0,316.81,-999.0,-999.0
54.75,9.75,2022,1,2,7.57,7.19,7.38,6.36,9.55,239.78,0.11,-999.0,316.81,-999.0,-999.0
54.75,10.25,2022,1,2,7.06,6.72,6.89,5.3,10.08,240.28,0.11,-999.0,316.67,-999.0,-999.0
54.75,10.75,2022,1,2,6.63,6.3,6.47,4.41,10.82,240.79,0.11,-999.0,316.67,-999.0,-999.0
54.75,11.25,2022,1,2,6.87,6.49,6.68,4.73,11.46,241.94,0.11,-999.0,316.67,-999.0,-999.0
54.75,11.75,2022,1,2,7.07,6.62,6.85,5.06,11.73,242.79,0.11,-999.0,316.67,-999.0,-999.0
54.75,12.25,2022,1,2,7.1,6.59,6.84,5.12,11.91,243.71,0.09,-999.0,317.66,-999.0,-999.0
54.75,12.75,2022,1,2,7.11,6.57,6.84,5.16,11.96,243.99,0.09,-999.0,317.66,-999.0,-999.0
54.75,13.25,2022,1,2,7.07,6.55,6.81,5.13,11.94,243.62,0.09,-999.0,317.66,-999.0,-999.0
54.75,13.75,2022,1,2,6.78,6.31,6.55,4.7,12.08,243.38,0.09,-999.0,317.66,-999.0,-999.0
54.75,14.25,2022,1,2,6.65,6.19,6.42,4.6,12.31,242.88,0.11,-999.0,320.28,-999.0,-999.0
54.75,14.75,2022,1,2,6.62,6.12,6.37,4.75,12.51,241.57,0.11,-999.0,320.28,-999.0,-999.0
54.75,15.25,2022,1,2,6.57,6.05,6.31,4.9,12.54,239.66,0.11,-999.0,320.28,-999.0,-999.0
47.25,5.75,2022,1,3,8.31,7.48,7.9,7.93,8.47,213.42,0.69,-999.0,326.99,-999.0,-999.0
47.25,6.25,2022,1,3,7.64,6.74,7.19,7.23,8.79,223.12,0.63,-999.0,321.84,-999.0,-999.0
47.25,6.75,2022,1,3,7.09,5.92,6.5,6.54,8.86,231.55,0.63,-999.0,321.84,-999.0,-999.0
47.25,7.25,2022,1,3,6.62,5.21,5.92,5.92,8.46,231.16,0.63,-999.0,321.84,-999.0,-999.0
47.25,7.75,2022,1,3,6.11,4.57,5.34,5.22,8.03,232.25,0.63,-999.0,321.84,-999.0,-999.0
47.25,8.25,2022,1,3,5.27,3.72,4.5,4.17,7.6,237.73,0.54,-999.0,302.2,-999.0,-999.0
47.25,8.75,2022,1,3,3.67,2.17,2.92,2.36,6.71,243.16,0.54,-999.0,302.2,-999.0,-999.0
47.25,9.25,2022,1,3,3.01,1.39,2.2,0.87,5.44,241.81,0.54,-999.0,302.2,-999.0,-999.0
47.25,9.75,2022,1,3,1.57,0.53,1.05,-0.32,5.41,244.43,0.54,-999.0,302.2,-999.0,-999.0
47.25,10.25,2022,1,3,0.17,-0.44,-0.14,-1.25,5.62,249.93,0.74,-999.0,283.02,-999.0,-999.0
47.25,10.75,2022,1,3,-0.62,-1.32,-0.97,-2.02,5.35,256.49,0.74,-999.0,283.02,-999.0,-999.0
47.25,11.25,2022,1,3,-0.46,-1.64,-1.05,-2.8,4.12,261.56,0.74,-999.0,283.02,-999.0,-999.0
47.25,11.75,2022,1,3,-0.05,-1.65,-0.85,-2.83,3.6,267.09,0.74,-999.0,283.02,-999.0,-999.0
47.25,12.25,2022,1,3,0.12,-1.45,-0.66,-2.26,3.68,272.58,0.8,-999.0,285.68,-999.0,-999.0
47.25,12.75,2022,1,3,0.23,-1.5,-0.63,-2.09,3.64,278.9,0.8,-999.0,285.68,-999.0,-999.0
47.25,13.25,2022,1,3,0.38,-1.64,-0.63,-2.25,3.48,285.03,0.8,-999.0,285.68,-999.0,-999.0
47.25,13.75,2022,1,3,0.55,-1.11,-0.28,-1.63,3.91,288.03,0.8,-999.0,285.68,-999.0,-999.0
47.25,14.25,2022,1,3,1.54,-0.04,0.75,-0.27,4.18,286.63,0.91,-999.0,290.05,-999.0,-999.0
47.25,14.75,2022,1,3,2.79,1.05,1.92,1.05,4.39,284.37,0.91,-999.0,290.05,-999.0,-999.0
47.25,15.25,2022,1,3,4.45,2.2,3.32,2.6,4.92,282.37,0.91,-999.0,290.05,-999.0,-999.0
47.75,5.75,2022,1,3,8.5,7.79,8.15,8.14,8.9,222.56,0.69,-999.0,326.99,-999.0,-999.0
47.75,6.25,2022,1,3,8.22,7.52,7.87,7.9,8.74,223.78,0.63,-999.0,321.84,-999.0,-999.0
47.75,6.75,2022,1,3,7.75,6.9,7.32,7.44,8.75,232.96,0.63,-999.0,321.84,-999.0,-999.0
47.75,7.25,2022,1,3,7.64,6.51,7.08,7.15,8.68,236.56,0.63,-999.0,321.84,-999.0,-999.0
47.75,7.75,2022,1,3,7.27,6.11,6.69,6.73,8.45,238.09,0.63,-999.0,321.84,-999.0,-999.0
47.75,8.25,2022,1,3,6.7,5.67,6.18,6.24,8.44,241.16,0.54,-999.0,302.2,-999.0,-999.0
47.75,8.75,2022,1,3,6.64,5.4,6.02,6.02,9.55,249.56,0.54,-999.0,302.2,-999.0,-999.0
47.75,9.25,2022,1,3,5.89,4.73,5.31,4.94,8.89,242.24,0.54,-999.0,302.2,-999.0,-999.0
47.75,9.75,2022,1,3,5.26,4.21,4.74,4.36,8.88,240.2,0.54,-999.0,302.2,-999.0,-999.0
47.75,10.25,2022,1,3,4.84,3.8,4.32,4.07,9.16,241.79,0.74,-999.0,283.02,-999.0,-999.0
47.75,10.75,2022,1,3,4.59,3.46,4.02,3.91,9.06,245.44,0.74,-999.0,283.02,-999.0,-999.0
47.75,11.25,2022,1,3,4.37,3.11,3.74,3.72,7.55,249.69,0.74,-999.0,283.02,-999.0,-999.0
47.75,11.75,2022,1,3,4.16,2.72,3.44,3.02,6.75,255.36,0.74,-999.0,283.02,-999.0,-999.0
47.75,12.25,2022,1,3,3.92,2.67,3.3,2.84,6.72,258.45,0.8,-999.0,285.68,-999.0,-999.0
47.75,12.75,2022,1,3,3.8,2.55,3.18,2.6,6.59,262.27,0.8,-999.0,285.68,-999.0,-999.0
47.75,13.25,2022,1,3,3.69,2.36,3.02,2.29,6.25,267.14,0.8,-999.0,285.68,-999.0,-999.0
47.75,13.75,2022,1,3,3.26,2.48,2.87,2.46,6.36,270.34,0.8,-999.0,285.68,-999.0,-999.0
47.75,14.25,2022,1,3,3.62,2.79,3.21,2.98,6.9,272.94,0.91,-999.0,290.05,-999.0,-999.0
47.75,14.75,2022,1,3,4.48,3.38,3.93,3.93,7.2,275.08,0.91,-999.0,290.05,-999.0,-999.0
47.75,15.25,2022,1,3,5.25,3.88,4.56,4.81,7.57,277.14,0.91,-999.0,290.05,-999.0,-999.0
48.25,5.75,2022,1,3,8.56,7.81,8.19,8.18,9.84,229.04,0.56,-999.0,325.23,-999.0,-999.0
48.25,6.25,2022,1,3,8.41,7.62,8.01,8.05,9.2,226.31,0.65,-999.0,320.75,-999.0,-999.0
48.25,6.75,2022,1,3,7.94,7.13,7.54,7.66,8.95,233.51,0.65,-999.0,320.75,-999.0,-999.0
48.25,7.25,2022,1,3,8.05,6.96,7.51,7.56,8.85,235.56,0.65,-999.0,320.75,-999.0,-999.0
48.25,7.75,2022,1,3,7.65,6.58,7.12,7.15,8.55,234.88,0.65,-999.0,320.75,-999.0,-999.0
48.25,8.25,2022,1,3,6.76,5.96,6.36,6.46,8.5,236.41,0.54,-999.0,315.93,-999.0,-999.0
48.25,8.75,2022,1,3,6.56,5.55,6.06,6.14,9.97,247.56,0.54,-999.0,315.93,-999.0,-999.0
48.25,9.25,2022,1,3,6.56,5.5,6.03,5.92,9.77,244.24,0.54,-999.0,315.93,-999.0,-999.0
48.25,9.75,2022,1,3,6.49,5.46,5.97,5.84,9.91,242.77,0.54,-999.0,315.93,-999.0,-999.0
48.25,10.25,2022,1,3,6.58,5.47,6.02,5.93,10.3,243.46,0.57,-999.0,312.06,-999.0,-999.0
48.25,10.75,2022,1,3,6.85,5.54,6.2,6.18,10.57,245.91,0.57,-999.0,312.06,-999.0,-999.0
48.25,11.25,2022,1,3,7.08,5.68,6.38,6.51,10.02,249.06,0.57,-999.0,312.06,-999.0,-999.0
48.25,11.75,2022,1,3,6.94,5.61,6.27,6.32,9.63,252.81,0.57,-999.0,312.06,-999.0,-999.0
48.25,12.25,2022,1,3,6.73,5.54,6.14,5.98,9.28,255.72,0.69,-999.0,310.1,-999.0,-999.0
48.25,12.75,2022,1,3,6.67,5.54,6.11,5.87,9.11,258.28,0.69,-999.0,310.1,-999.0,-999.0
48.25,13.25,2022,1,3,6.6,5.5,6.05,5.86,9.01,260.51,0.69,-999.0,310.1,-999.0,-999.0
48.25,13.75,2022,1,3,5.96,5.13,5.55,5.39,8.65,261.91,0.69,-999.0,310.1,-999.0,-999.0
48.25,14.25,2022,1,3,5.47,4.66,5.07,4.84,8.78,263.86,0.95,-999.0,288.57,-999.0,-999.0
48.25,14.75,2022,1,3,5.63,4.67,5.15,5.02,9.03,265.64,0.95,-999.0,288.57,-999.0,-999.0
48.25,15.25,2022,1,3,6.02,4.8,5.41,5.44,9.31,267.69,0.95,-999.0,288.57,-999.0,-999.0
48.75,5.75,2022,1,3,8.85,7.96,8.41,8.44,10.47,233.56,0.56,-999.0,325.23,-999.0,-999.0
48.75,6.25,2022,1,3,8.83,7.82,8.33,8.39,10.23,232.19,0.65,-999.0,320.75,-999.0,-999.0
48.75,6.75,2022,1,3,8.48,7.49,7.99,8.1,9.93,235.14,0.65,-999.0,320.75,-999.0,-999.0
48.75,7.25,2022,1,3,8.52,7.33,7.93,8.05,9.77,236.7,0.65,-999.0,320.75,-999.0,-999.0
48.75,7.75,2022,1,3,8.45,7.16,7.81,7.92,9.7,235.92,0.65,-999.0,320.75,-999.0,-999.0
48.75,8.25,2022,1,3,8.1,6.86,7.48,7.58,9.83,235.36,0.54,-999.0,315.93,-999.0,-999.0
48.75,8.75,2022,1,3,7.57,6.39,6.98,7.08,10.46,241.06,0.54,-999.0,315.93,-999.0,-999.0
48.75,9.25,2022,1,3,7.42,6.18,6.8,6.85,10.35,244.74,0.54,-999.0,315.93,-999.0,-999.0
48.75,9.75,2022,1,3,7.12,5.93,6.52,6.56,10.52,246.67,0.54,-999.0,315.93,-999.0,-999.0
48.75,10.25,2022,1,3,7.03,5.8,6.41,6.47,10.69,247.86,0.57,-999.0,312.06,-999.0,-999.0
48.75,10.75,2022,1,3,7.16,5.83,6.49,6.58,10.7,248.99,0.57,-999.0,312.06,-999.0,-999.0
48.75,11.25,2022,1,3,7.21,5.88,6.54,6.58,10.56,250.44,0.57,-999.0,312.06,-999.0,-999.0
48.75,11.75,2022,1,3,7.13,5.87,6.5,6.48,10.34,253.09,0.57,-999.0,312.06,-999.0,-999.0
48.75,12.25,2022,1,3,6.9,5.84,6.37,6.25,9.73,255.49,0.69,-999.0,310.1,-999.0,-999.0
48.75,12.75,2022,1,3,6.59,5.68,6.14,5.98,9.4,258.21,0.69,-999.0,310.1,-999.0,-999.0
48.75,13.25,2022,1,3,6.25,5.38,5.81,5.66,9.6,261.0,0.69,-999.0,310.1,-999.0,-999.0
48.75,13.75,2022,1,3,5.82,4.96,5.39,5.21,10.17,262.88,0.69,-999.0,310.1,-999.0,-999.0
48.75,14.25,2022,1,3,5.58,4.69,5.14,4.95,9.63,260.92,0.95,-999.0,288.57,-999.0,-999.0
48.75,14.75,2022,1,3,5.42,4.51,4.96,4.78,9.66,263.01,0.95,-999.0,288.57,-999.0,-999.0
48.75,15.25,2022,1,3,5.62,4.56,5.09,4.93,9.92,265.93,0.95,-999.0,288.57,-999.0,-999.0
49.25,5.75,2022,1,3,8.64,7.82,8.23,8.25,10.24,236.84,0.43,-999.0,328.12,-999.0,-999.0
49.25,6.25,2022,1,3,8.72,7.71,8.22,8.29,10.35,237.31,0.4,-999.0,317.88,-999.0,-999.0
49.25,6.75,2022,1,3,8.39,7.49,7.94,8.01,10.39,237.69,0.4,-999.0,317.88,-999.0,-999.0
49.25,7.25,2022,1,3,8.43,7.33,7.88,8.05,10.58,240.03,0.4,-999.0,317.88,-999.0,-999.0
49.25,7.75,2022,1,3,8.71,7.32,8.02,8.24,10.71,240.23,0.4,-999.0,317.88,-999.0,-999.0
49.25,8.25,2022,1,3,8.91,7.37,8.14,8.33,10.83,238.71,0.39,-999.0,315.31,-999.0,-999.0
49.25,8.75,2022,1,3,8.53,7.15,7.84,7.99,11.18,240.41,0.39,-999.0,315.31,-999.0,-999.0
49.25,9.25,2022,1,3,8.16,6.9,7.53,7.65,11.17,243.81,0.39,-999.0,315.31,-999.0,-999.0
49.25,9.75,2022,1,3,7.85,6.58,7.21,7.35,11.52,247.52,0.39,-999.0,315.31,-999.0,-999.0
49.25,10.25,2022,1,3,7.63,6.29,6.96,7.13,11.7,250.54,0.55,-999.0,312.8,-999.0,-999.0
49.25,10.75,2022,1,3,7.48,6.09,6.79,6.96,11.5,252.58,0.55,-999.0,312.8,-999.0,-999.0
49.25,11.25,2022,1,3,7.29,5.96,6.62,6.77,11.06,254.12,0.55,-999.0,312.8,-999.0,-999.0
49.25,11.75,2022,1,3,7.04,5.84,6.44,6.53,10.69,254.45,0.55,-999.0,312.8,-999.0,-999.0
